tweet_id,retweet_count,favorite_count,user_count
680798457301471234,958,2649,9099514
680609293079592961,647,2460,9099115
680583894916304897,1222,3381,9099514
680497766108381184,1776,3951,9099514
680494726643068929,450,1600,9099514
680473011644985345,696,2387,9099514
680440374763077632,461,1357,9099514
680221482581123072,273,1393,9099514
680206703334408192,1078,2644,9099514
680191257256136705,459,2016,9099514
680176173301628928,1427,3623,9099514
680161097740095489,684,2175,9099514
680145970311643136,1605,3391,9099514
680130881361686529,871,2145,9099514
680115823365742593,847,2549,9099514
680100725817409536,1277,3364,9099514
680085611152338944,8328,11975,9099514
680070545539371008,795,2428,9099514
679877062409191424,597,1847,9099514
679872969355714560,612,2056,9099514
679862121895714818,568,2302,9099514
679854723806179328,1135,2660,9099514
679844490799091713,701,2228,9099514
679828447187857408,12885,33762,9099514
679777920601223168,1016,2907,9099514
679736210798047232,731,1954,9099514
679729593985699840,769,2027,9099514
679722016581222400,436,1564,9099514
679530280114372609,1925,4456,9099514
679527802031484928,665,2459,9099514
679511351870550016,1167,3132,9099514
679503373272485890,1361,2961,9099514
679475951516934144,596,1959,9099514
679462823135686656,17280,29388,9099514
679405845277462528,1095,2213,9099514
679158373988876288,7392,19781,9099514
679148763231985668,953,2604,9099514
679132435750195208,1061,2764,9099514
679111216690831360,2377,5531,9099514
679062614270468097,7365,15763,9099514
679047485189439488,602,2095,9099513
679001094530465792,1121,2654,9099513
678991772295516161,1049,2120,9099513
678969228704284672,420,1531,9099513
678800283649069056,833,2392,9099513
678798276842360832,1059,3208,9099513
678774928607469569,835,2614,9099513
678767140346941444,1260,3281,9099513
678764513869611008,430,1512,9099513
678755239630127104,2995,6589,9099513
678740035362037760,1518,3457,9099513
678708137298427904,2238,5227,9099513
678675843183484930,1345,2647,9099513
678643457146150913,366,1906,9099513
678446151570427904,1402,3724,9099513
678424312106393600,2340,5082,9099513
678410210315247616,1645,3907,9099513
678399652199309312,29184,74742,9099513
678396796259975168,383,1475,9099513
678389028614488064,386,1735,9099513
678380236862578688,836,2274,9099513
678341075375947776,486,1597,9099514
678334497360859136,230,1201,9099514
678278586130948096,5609,10619,9099514
678255464182861824,338,1479,9099514
678023323247357953,347,1773,9099514
678021115718029313,5753,12604,9099514
677961670166224897,1558,3175,9099514
677918531514703872,376,1246,9099513
677895101218201600,1888,4475,9099513
677716515794329600,899,2828,9099513
677700003327029250,1319,3163,9099513
677698403548192770,294,1137,9099513
677687604918272002,776,2309,9099513
677673981332312066,1378,3096,9099513
677662372920729601,866,1809,9099513
677644091929329666,746,1739,9099513
677573743309385728,627,1975,9099513
677565715327688705,421,1213,9099513
677557565589463040,1047,2273,9099513
677547928504967168,3368,6434,9099513
677530072887205888,210,986,9099513
677335745548390400,1585,2809,9099558
677334615166730240,258,1255,9099513
677331501395156992,215,1006,9099513
677328882937298944,1382,3394,9099513
677314812125323265,484,1529,9099513
677301033169788928,363,1133,9099513
677269281705472000,648,1831,9099513
677228873407442944,1501,3274,9099513
677187300187611136,834,2532,9099513
676975532580409345,975,2569,9099501
676957860086095872,738,2072,9099501
676949632774234114,363,1209,9099501
676948236477857792,789,1991,9099501
676946864479084545,335,1605,9099501
676942428000112642,682,1909,9099501
676936541936185344,4525,11809,9099501
676916996760600576,1654,2746,9099501
676897532954456065,659,2085,9099501
676864501615042560,646,1938,9099501
676821958043033607,14095,21105,9099501
676819651066732545,606,1681,9099117
676811746707918848,392,1332,9099501
676776431406465024,1838,4603,9099501
676617503762681856,873,2667,9099501
676613908052996102,184,1002,9099501
676606785097199616,398,1753,9099501
676603393314578432,351,1067,9099501
676593408224403456,1954,4206,9099501
676590572941893632,114,849,9099501
676588346097852417,716,2118,9099501
676582956622721024,252,1096,9099501
676575501977128964,1018,2378,9099501
676533798876651520,506,1731,9099501
676496375194980353,478,1403,9099501
676470639084101634,4271,10777,9099501
676440007570247681,605,1596,9099501
676430933382295552,310,1283,9099501
676263575653122048,496,1923,9099501
676237365392908289,256,1114,9099501
676219687039057920,28202,70745,9099501
676215927814406144,528,1605,9099501
676191832485810177,943,2093,9099501
676146341966438401,608,1782,9099501
676121918416756736,1053,1990,9099501
676101918813499392,1067,2620,9099501
676098748976615425,1281,2730,9099501
676089483918516224,402,1213,9099501
675898130735476737,519,1490,9099501
675891555769696257,778,1964,9099501
675888385639251968,855,2163,9099501
675878199931371520,1272,3842,9099501
675870721063669760,514,1500,9099501
675853064436391936,1166,2476,9099501
675849018447167488,128,880,9099501
675845657354215424,795,2094,9099501
675822767435051008,485,1408,9099501
675820929667219457,217,974,9099501
675798442703122432,3121,9481,9099501
675781562965868544,426,1488,9099501
675740360753160193,302,1083,9099501
675710890956750848,740,1724,9099501
675707330206547968,619,1817,9099117
675706639471788032,86,596,9099500
675534494439489536,371,1690,9099500
675531475945709568,343,1087,9099500
675522403582218240,255,953,9099500
675517828909424640,417,1175,9099500
675501075957489664,5324,15829,9099500
675497103322386432,1171,2877,9099500
675489971617296384,538,1175,9099500
675483430902214656,878,1690,9099500
675432746517426176,517,1386,9099500
675372240448454658,468,1551,9099500
675362609739206656,201,968,9099500
675354435921575936,15147,29887,9099500
675349384339542016,2050,3593,9099500
675334060156301312,1166,2516,9099500
675166823650848770,1406,3237,9099500
675153376133427200,2314,5701,9099500
675149409102012420,1531,3422,9099500
675147105808306176,204,858,9099500
675146535592706048,261,1081,9099500
675145476954566656,802,1944,9099500
675135153782571009,422,1184,9099500
675113801096802304,701,1770,9099500
675111688094527488,220,878,9099500
675109292475830276,1013,2561,9099500
675047298674663426,283,950,9099500
675015141583413248,1065,2469,9099500
675006312288268288,206,893,9099500
675003128568291329,419,1418,9099500
674999807681908736,985,2040,9099500
674805413498527744,321,779,9099500
674800520222154752,770,2744,9099500
674793399141146624,980,2275,9099500
674790488185167872,223,1009,9099500
674788554665512960,184,734,9099500
674781762103414784,1075,1828,9099500
674774481756377088,421,1005,9099500
674767892831932416,706,1656,9099500
674764817387900928,205,712,9099500
674754018082705410,392,1239,9099500
674752233200820224,410,1330,9099500
674743008475090944,486,1280,9099500
674742531037511680,46,439,9099500
674739953134403584,338,989,9099500
674737130913071104,81,591,9099500
674690135443775488,423,1046,9099500
674670581682434048,585,1478,9099500
674664755118911488,214,829,9099500
674646392044941312,436,1304,9099500
674644256330530816,251,946,9099500
674638615994089473,528,1533,9099500
674632714662858753,517,1363,9099500
674606911342424069,89,850,9099500
674468880899788800,1823,5672,9099500
674447403907457024,317,969,9099500
674436901579923456,353,1012,9099500
674422304705744896,481,1306,9099500
674416750885273600,123,628,9099500
674410619106390016,413,1090,9099500
674394782723014656,505,1364,9099500
674372068062928900,285,781,9099500
674330906434379776,69,522,9099500
674318007229923329,460,1282,9099116
674307341513269249,6188,10338,9099500
674291837063053312,5258,13426,9099500
674271431610523648,659,1421,9099500
674269164442398721,208,837,9099500
674265582246694913,748,1489,9099500
674262580978937856,399,1201,9099500
674255168825880576,482,1333,9099500
674082852460433408,149,695,9099500
674075285688614912,251,906,9099116
674063288070742018,1945,5834,9099500
674053186244734976,1155,2999,9099500
674051556661161984,442,1318,9099500
674045139690631169,577,1288,9099500
674042553264685056,114,648,9099500
674038233588723717,378,1001,9099500
674036086168010753,185,776,9099500
674024893172875264,1105,1614,9099500
674019345211760640,272,1034,9099500
674014384960745472,574,1425,9099500
674008982932058114,315,1101,9099500
673956914389192708,858,1781,9099500
673919437611909120,333,1071,9099500
673906403526995968,1475,2906,9099500
673887867907739649,228,856,9099500
673716320723169284,682,2820,9099500
673715861853720576,1842,3216,9099116
673711475735838725,270,953,9099500
673709992831262724,240,768,9099500
673708611235921920,262,974,9099500
673707060090052608,352,1006,9099500
673705679337693185,366,1146,9099500
673700254269775872,513,1303,9099500
673697980713705472,1732,3582,9099500
673689733134946305,588,1574,9099500
673688752737402881,446,1146,9099500
673686845050527744,389,1301,9099500
673680198160809984,422,1249,9099500
673662677122719744,335,1145,9099500
673656262056419329,208,661,9099500
673636718965334016,325,1010,9099500
673612854080196609,647,1446,9099500
673583129559498752,320,1084,9099500
673580926094458881,246,756,9099500
673576835670777856,502,1253,9099500
673363615379013632,272,937,9099500
673359818736984064,608,1318,9099500
673355879178194945,509,1363,9099500
673352124999274496,481,1514,9099500
673350198937153538,190,696,9099500
673345638550134785,1133,2268,9099500
673343217010679808,243,878,9099560
673342308415348736,510,1159,9099500
673320132811366400,7003,12204,9099500
673317986296586240,224,803,9099500
673295268553605120,2821,6849,9099500
673270968295534593,322,972,9099500
673240798075449344,633,1294,9099500
673213039743795200,741,2012,9099500
673148804208660480,561,1524,9099500
672997845381865473,637,1785,9099500
672995267319328768,263,857,9099500
672988786805112832,260,888,9099500
672984142909456390,484,1131,9099500
672980819271634944,905,1653,9099500
672975131468300288,803,1523,9099500
672970152493887488,319,860,9099500
672968025906282496,484,1208,9099500
672964561327235073,575,1280,9099500
672902681409806336,438,1248,9099500
672898206762672129,373,809,9099500
672884426393653248,752,1392,9099500
672877615439593473,318,928,9099500
672834301050937345,512,1185,9099500
672828477930868736,431,1125,9099500
672640509974827008,286,895,9099500
672622327801233409,429,1173,9099500
672614745925664768,525,1111,9099500
672609152938721280,345,989,9099500
672604026190569472,352,993,9099500
672594978741354496,546,1200,9099500
672591762242805761,296,859,9099500
672591271085670400,169,652,9099500
672538107540070400,325,922,9099500
672523490734551040,151,560,9099500
672488522314567680,387,1013,9099500
672482722825261057,535,1011,9099500
672481316919734272,117,649,9099500
672475084225949696,628,1318,9099500
672466075045466113,466,1218,9099500
672272411274932228,3002,5837,9099500
672267570918129665,550,1347,9099116
672264251789176834,295,1026,9099500
672256522047614977,1353,2559,9099500
672254177670729728,669,1301,9099500
672248013293752320,533,1572,9099500
672245253877968896,138,618,9099500
672239279297454080,285,816,9099500
672231046314901505,904,1646,9099500
672222792075620352,182,713,9099500
672205392827572224,1028,2032,9099500
672169685991993344,328,924,9099500
672160042234327040,313,786,9099500
672139350159835138,619,1579,9099500
672125275208069120,1015,2150,9099500
672095186491711488,333,893,9099500
672082170312290304,327,856,9099500
672068090318987265,454,1161,9099500
671896809300709376,3739,7738,9099500
671891728106971137,502,1195,9099500
671882082306625538,1245,3168,9099500
671879137494245376,592,1284,9099500
671874878652489728,493,1129,9099500
671866342182637568,432,1015,9099500
671855973984772097,385,811,9099500
671789708968640512,3073,6430,9099500
671768281401958400,442,1076,9099500
671763349865160704,804,1517,9099500
671744970634719232,682,1232,9099500
671743150407421952,208,685,9099500
671735591348891648,673,1314,9099500
671729906628341761,3886,7667,9099500
671561002136281088,6464,11607,9099500
671550332464455680,189,824,9099500
671547767500775424,513,1225,9099500
671544874165002241,912,1765,9099500
671542985629241344,496,981,9099500
671538301157904385,341,846,9099500
671536543010570240,361,1060,9099500
671533943490011136,513,912,9099500
671528761649688577,227,757,9099500
671520732782923777,466,1250,9099500
671518598289059840,261,851,9099500
671511350426865664,621,1443,9099500
671504605491109889,3204,6343,9099500
671497587707535361,406,837,9099500
671488513339211776,428,900,9099500
671486386088865792,178,521,9099500
671485057807351808,206,690,9099500
671390180817915904,672,1304,9099500
671362598324076544,265,1006,9099500
671357843010908160,137,360,9099500
671355857343524864,108,432,9099500
671347597085433856,381,859,9099500
671186162933985280,186,654,9099500
671182547775299584,295,999,9099500
671166507850801152,309,790,9099500
671163268581498880,990,1489,9099500
671159727754231808,71,318,9099499
671154572044468225,196,635,9099499
671151324042559489,135,595,9099499
671147085991960577,198,596,9099499
671141549288370177,582,1042,9099499
671138694582165504,353,833,9099499
671134062904504320,169,661,9099499
671122204919246848,2244,3135,9099499
671115716440031232,696,1236,9099499
671109016219725825,388,1031,9099499
670995969505435648,255,988,9099499
670842764863651840,7730,22443,9099499
670840546554966016,169,528,9099499
670838202509447168,611,1004,9099499
670833812859932673,112,385,9099499
670832455012716544,189,659,9099499
670826280409919488,3591,4954,9099499
670823764196741120,165,690,9099499
670822709593571328,86,551,9099499
670815497391357952,1360,2840,9099499
670811965569282048,239,1012,9099499
670807719151067136,439,1064,9099499
670804601705242624,846,1774,9099499
670803562457407488,81,311,9099499
670797304698376195,210,670,9099499
670792680469889025,240,745,9099559
670789397210615808,212,593,9099500
670786190031921152,177,541,9099500
670783437142401025,343,753,9099500
670782429121134593,676,1386,9099500
670780561024270336,258,715,9099500
670778058496974848,64,304,9099499
670764103623966721,382,978,9099499
670755717859713024,94,396,9099499
670733412878163972,461,869,9099499
670727704916926465,322,751,9099499
670717338665226240,429,1085,9099499
670704688707301377,332,704,9099499
670691627984359425,217,532,9099499
670679630144274432,252,674,9099499
670676092097810432,37,222,9099499
670668383499735048,4428,9623,9099499
670474236058800128,653,1360,9099499
670468609693655041,80,323,9099499
670465786746662913,487,877,9099499
670452855871037440,180,497,9099499
670449342516494336,581,1095,9099115
670444955656130560,1772,6159,9099499
670442337873600512,179,585,9099499
670435821946826752,456,959,9099499
670434127938719744,576,1285,9099559
670433248821026816,102,298,9099115
670428280563085312,542,1265,9099499
670427002554466305,145,472,9099499
670421925039075328,567,1167,9099499
670420569653809152,278,552,9099499
670417414769758208,292,514,9099499
670411370698022913,794,1826,9099499
670408998013820928,196,496,9099499
670403879788544000,134,388,9099499
670385711116361728,181,508,9099499
670374371102445568,244,685,9099499
670361874861563904,59,297,9099499
670338931251150849,100,388,9099499
670319130621435904,1092,3537,9099499
670303360680108032,114,394,9099499
670290420111441920,256,635,9099499
670093938074779648,290,930,9099499
670086499208155136,225,632,9099115
670079681849372674,1082,1994,9099115
670073503555706880,695,1410,9099499
670069087419133954,211,564,9099499
670061506722140161,297,681,9099499
670055038660800512,287,602,9099499
670046952931721218,157,581,9099499
670040295598354432,100,678,9099499
670037189829525505,245,533,9099499
670003130994700288,83,299,9099499
669993076832759809,73,294,9099499
669972011175813120,138,405,9099499
669970042633789440,49,273,9099499
669942763794931712,142,454,9099499
669926384437997569,84,344,9099499
669923323644657664,53,207,9099499
669753178989142016,351,722,9099499
669749430875258880,59,231,9099499
669684865554620416,76,456,9099499
669683899023405056,97,345,9099499
669682095984410625,122,317,9099499
669680153564442624,253,601,9099115
669661792646373376,376,728,9099499
669625907762618368,1607,3184,9099559
669603084620980224,323,865,9099499
669597912108789760,136,457,9099499
669583744538451968,825,1345,9099499
669573570759163904,122,395,9099499
669571471778410496,906,1440,9099499
669567591774625800,46,209,9099499
669564461267722241,106,349,9099499
669393256313184256,63,321,9099499
669375718304980992,645,1200,9099499
669371483794317312,152,446,9099499
669367896104181761,136,414,9099499
669363888236994561,204,565,9099499
669359674819481600,107,338,9099499
669354382627049472,1120,2436,9099499
669353438988365824,232,574,9099499
669351434509529089,163,389,9099499
669328503091937280,375,920,9099499
669327207240699904,108,514,9099499
669324657376567296,188,446,9099499
669216679721873412,357,1081,9099499
669214165781868544,140,394,9099499
669203728096960512,415,908,9099499
669037058363662336,274,587,9099499
669015743032369152,330,664,9099499
669006782128353280,215,524,9099499
669000397445533696,5631,19013,9099499
668994913074286592,198,394,9099499
668992363537309700,298,668,9099499
668989615043424256,297,604,9099499
668988183816871936,401,814,9099499
668986018524233728,145,491,9099499
668981893510119424,269,494,9099499
668979806671884288,301,720,9099499
668975677807423489,512,1171,9099499
668967877119254528,20,129,9099499
668960084974809088,215,632,9099499
668955713004314625,64,246,9099499
668932921458302977,51,230,9099499
668902994700836864,90,285,9099499
668892474547511297,131,364,9099499
668872652652679168,272,482,9099499
668852170888998912,144,414,9099499
668826086256599040,118,389,9099499
668815180734689280,231,506,9099499
668779399630725120,331,644,9099499
668655139528511488,195,481,9099499
668645506898350081,467,793,9099499
668643542311546881,460,796,9099499
668641109086707712,479,963,9099499
668636665813057536,440,935,9099499
668633411083464705,1411,2515,9099559
668631377374486528,287,636,9099499
668627278264475648,100,287,9099499
668625577880875008,113,340,9099499
668623201287675904,664,1271,9099499
668620235289837568,35,186,9099499
668614819948453888,281,556,9099499
668587383441514497,944,1499,9099499
668567822092664832,49,210,9099499
668544745690562560,202,460,9099499
668542336805281792,183,406,9099499
668537837512433665,63,229,9099499
668528771708952576,196,417,9099499
668507509523615744,90,286,9099498
668496999348633600,117,367,9099498
668484198282485761,210,378,9099498
668480044826800133,131,408,9099498
668466899341221888,454,792,9099498
668297328638447616,261,568,9099498
668291999406125056,29,219,9099498
668286279830867968,123,449,9099498
668274247790391296,206,741,9099498
668268907921326080,209,496,9099498
668256321989451776,532,1169,9099498
668248472370458624,415,857,9099498
668237644992782336,2497,5562,9099498
668226093875376128,89,260,9099498
668221241640230912,174,459,9099498
668204964695683073,177,499,9099498
668190681446379520,176,584,9099498
668171859951755264,163,436,9099498
668154635664932864,280,451,9099498
668142349051129856,248,517,9099498
668113020489474048,211,601,9099498
667937095915278337,709,1129,9099498
667924896115245057,97,269,9099498
667915453470232577,49,189,9099498
667911425562669056,256,437,9099498
667902449697558528,344,776,9099498
667886921285246976,940,1679,9099498
667885044254572545,412,744,9099498
667878741721415682,105,355,9099499
667873844930215936,355,563,9099499
667866724293877760,916,2758,9099499
667861340749471744,72,224,9099499
667832474953625600,56,263,9099499
667806454573760512,433,945,9099499
667801013445750784,83,290,9099499
667793409583771648,294,623,9099499
667782464991965184,217,367,9099499
667773195014021121,46,210,9099499
667766675769573376,194,386,9099499
667728196545200128,130,331,9099499
667724302356258817,280,435,9099499
667550904950915073,29,0,9099499
667550882905632768,26,0,9099499
667549055577362432,1996,5191,9099499
667546741521195010,111,307,9099499
667544320556335104,474,777,9099499
667538891197542400,58,179,9099499
667534815156183040,460,729,9099499
667530908589760512,212,420,9099499
667524857454854144,990,1528,9099499
667517642048163840,171,336,9099499
667509364010450944,1893,6179,9099499
667502640335572993,196,491,9099499
667495797102141441,235,467,9099499
667491009379606528,196,466,9099499
667470559035432960,85,226,9099499
667455448082227200,53,175,9099499
667453023279554560,76,285,9099499
667443425659232256,507,695,9099499
667437278097252352,208,406,9099499
667435689202614272,78,273,9099499
667405339315146752,200,422,9099499
667393430834667520,51,173,9099499
667369227918143488,147,333,9099499
667211855547486208,213,436,9099499
667200525029539841,232,557,9099499
667192066997374976,87,338,9099499
667188689915760640,346,660,9099499
667182792070062081,5390,12782,9099499
667177989038297088,50,172,9099499
667176164155375616,397,534,9099499
667174963120574464,70,222,9099499
667171260800061440,72,189,9099499
667165590075940865,999,2417,9099499
667160273090932737,53,227,9099499
667152164079423490,14915,42947,9099499
667138269671505920,1923,4084,9099499
667119796878725120,113,293,9099499
667090893657276420,108,297,9099499
667073648344346624,105,360,9099499
667070482143944705,13,74,9099499
667065535570550784,40,146,9099499
667062181243039745,46,195,9099499
667044094246576128,43,167,9099499
667012601033924608,192,401,9099499
666996132027977728,80,217,9099559
666983947667116034,862,2291,9099499
666837028449972224,479,716,9099499
666835007768551424,68,187,9099499
666826780179869698,81,226,9099499
666817836334096384,218,456,9099499
666804364988780544,79,207,9099499
666786068205871104,421,667,9099499
666781792255496192,171,338,9099499
666776908487630848,151,310,9099499
666739327293083650,60,211,9099499
666701168228331520,186,379,9099499
666691418707132416,43,160,9099499
666649482315059201,543,1003,9099499
666644823164719104,71,212,9099499
666454714377183233,184,452,9099499
666447344410484738,19,93,9099499
666437273139982337,41,105,9099499
666435652385423360,42,140,9099499
666430724426358785,166,280,9099499
666428276349472768,67,141,9099499
666421158376562688,94,280,9099499
666418789513326592,39,109,9099499
666411507551481857,273,379,9099499
666407126856765440,30,95,9099499
666396247373291520,69,149,9099499
666373753744588802,75,164,9099499
666362758909284353,479,664,9099499
666353288456101888,58,182,9099499
666345417576210432,126,252,9099499
666337882303524864,80,168,9099499
666293911632134144,299,436,9099499
666287406224695296,57,125,9099499
666273097616637952,69,153,9099499
666268910803644416,34,91,9099499
666104133288665088,5605,13131,9099499
666102155909144576,11,67,9099499
666099513787052032,54,136,9099499
666094000022159362,64,144,9099499
666082916733198337,38,96,9099499
666073100786774016,135,276,9099499
666071193221509120,51,130,9099499
666063827256086533,182,412,9099499
666058600524156928,48,101,9099499
666057090499244032,114,256,9099499
666055525042405380,200,379,9099499
666051853826850816,722,1051,9099499
666050758794694657,50,118,9099499
666049248165822465,37,91,9099499
666044226329800704,117,251,9099499
666033412701032449,36,102,9099499
666029285002620928,39,115,9099499
666020888022790149,432,2316,9099499
